,0,1
16684,331492666,331518848
16685,331500892,301032987
16686,331556343,336465238
16687,5689045,245977833
16688,3180883,363359710
16689,331576428,338614818
16690,331536063,331545931
16691,331564250,331564247
16692,295370288,331519856
16693,5689045,208335571
16694,363342211,336766514
16695,331539162,363341720
16696,331536004,331545956
16697,331641314,331641310
16698,3180883,225739576
16699,331565826,331565831
16700,331526483,331567155
16701,331536801,331557627
16702,119044931,338863185
16703,336436019,336447916
16704,67942313,331501980
16705,331556249,334485656
16706,331555903,338118095
16707,331496842,331513079
16708,331541730,331567157
16709,331536056,300842793
16710,331500802,331556319
16711,331556018,363345585
16712,5689045,331624943
16713,331492665,331532625
16714,3180883,363341720
16715,336276608,307922273
16716,256690858,335999266
16717,335001564,335427001
16718,331565831,331565834
16719,331518854,331536017
16720,5678249,338145609
16721,331556247,336428590
16722,331565734,331565737
16723,331505834,331531734
16724,331555911,363342211
16725,117146401,331536061
16726,331556358,257680439
16727,331563946,346237122
16728,331513079,331546707
16729,317376486,331539722
16730,331531105,331565819
16731,331491926,67942313
16732,331536779,337260046
16733,331556345,363342176
16734,331536034,331556341
16735,331507891,331540016
16736,331500912,331536065
16737,336465443,336500376
16738,3180883,331624995
16739,331512045,331545948
16740,5678249,336431449
16741,331537505,336435640
16742,331516811,331563953
16743,336432758,336480973
16744,331565717,363349450
16745,331566053,336794503
16746,5678249,336427477
16747,336431434,337099368
16748,331536143,284844435
16749,332767693,336001904
16750,5689045,369161202
16751,18100216,336455414
16752,331496842,331512753
16753,331500917,331536065
16754,336529330,336728994
16755,280976010,336424427
16756,331501986,317376486
16757,331575736,337128947
16758,331513071,335477077
16759,331500801,331641310
16760,331539695,332771446
16761,331556152,336465238
16762,30620621,331539633
16763,331541751,331556168
16764,5689045,334014545
16765,124719547,48099604
16766,300642149,277707935
16767,331560310,332771446
16768,331526315,143024389
16769,331537514,363435422
16770,331556354,331607579
16771,363326248,337089679
16772,331505217,331530347
16773,336425115,307922273
16774,331529230,334369644
16775,336448023,119058853
16776,331513087,331546998
16777,331500901,331545958
16778,3180883,319170878
16779,336437275,332771446
16780,336428578,336448027
16781,331555671,336426012
16782,331554148,331554137
16783,331491784,331500898
16784,336465448,336465446
16785,341160139,123344914
16786,5689045,332178859
16787,336465236,336501060
16788,331500888,331517802
16789,5678249,338644234
16790,3180883,354646888
16791,331529819,305442782
16792,301531901,363436644
16793,331537524,363341720
16794,331545954,336448179
16795,331500921,331556362
16796,331536673,331624147
16797,331566230,331566237
16798,5689045,336715518
16799,336465521,336465450
16800,331556341,336721778
16801,331522767,331554137
16802,331492659,336423814
16803,331501576,229453047
16804,331491095,67942313
16805,336465447,336465446
16806,310316979,336482616
16807,331519510,331541730
16808,331500881,331536028
16809,331555919,363343007
16810,331521541,331556326
16811,331554207,331554137
16812,337224046,336468987
16813,331566225,331566230
16814,331500376,331979882
16815,331567208,336472341
16816,3180883,232993384
16817,331545948,331556360
16818,331565733,331565726
16819,331519921,331566664
16820,331530854,331556382
16821,363327156,336712245
16822,331536067,363343459
16823,5678249,333044270
16824,331537443,332690012
16825,331505869,331545948
16826,331501980,331539722
16827,331500888,331535996
16828,338863185,335070350
16829,331556000,363322275
16830,331500756,301032987
16831,332685005,336483192
16832,331496386,331512068
16833,224312745,337128939
16834,331500929,336797581
16835,331528622,124695662
16836,331556335,363327156
16837,3180883,372867884
16838,331498938,331536023
16839,30620621,341173231
16840,331526483,331555413
16841,336770198,334004740
16842,336428583,143027835
16843,331547550,331554137
16844,331513072,336436019
16845,331500928,331556022
16846,249259563,332771446
16847,331556908,336712671
16848,331500906,331536054
16849,331536729,123348866
16850,3180883,331756830
16851,336435640,336716041
16852,331546978,333245930
16853,3180883,336046249
16854,331521927,341173231
16855,331542417,331563999
16856,331536042,331556162
16857,336426012,336426011
16858,48099604,336715518
16859,331492123,331554137
16860,331528622,336428592
16861,331500875,331521541
16862,331575656,331575725
16863,5678249,336716965
16864,235298549,363383916
16865,331496842,331513087
16866,331498725,331551407
16867,5678249,154537042
16868,331525495,331539722
16869,331530311,331556249
16870,332178859,335427001
16871,336425718,336716041
16872,5689045,220934116
16873,5689045,336732365
16874,331500901,331536013
16875,331492810,331513076
16876,331536037,258833798
16877,331500751,331536030
16878,280094724,336712671
16879,331505271,331530793
16880,331530565,331565717
16881,332328678,332771446
16882,336794503,336483170
16883,331500751,331521545
16884,363342180,337172319
16885,331519856,331530793
16886,336426012,336447923
16887,363345585,336703213
16888,331512033,331556154
16889,331551410,363437317
16890,336797581,336470943
16891,3180883,175764600
16892,363341912,336478500
16893,331499321,143024389
16894,331539722,331566081
16895,331505155,331540016
16896,30620621,331539722
16897,331536023,337412683
16898,336423814,337089679
16899,331575819,336432730
16900,331484403,331540801
16901,331500871,224292428
16902,301021979,331528048
16903,331536037,336465447
16904,3180883,336473560
16905,331575733,331575736
16906,331625013,336480726
16907,3180883,363349450
16908,3180883,336046251
16909,331530839,331565733
16910,331564274,336710597
16911,331567155,336472341
16912,331556388,337028126
16913,331501986,331526707
16914,255218170,333094962
16915,5678249,260029963
16916,9408865,363341720
16917,336448182,338614818
16918,331556382,336710597
16919,336007408,298423220
16920,5678249,274429702
16921,331501174,331519869
16922,331530845,331564250
16923,5689045,336426649
16924,258833798,331555678
16925,331545938,331556163
16926,331575510,331575516
16927,125411721,336522349
16928,331501219,379048960
16929,331500119,331979882
16930,5678249,134019421
16931,5678249,266911257
16932,363342176,336721792
16933,331508196,331543441
16934,331504190,331564277
16935,331556962,363322268
16936,331504189,331530873
16937,331500756,331556247
16938,331512065,331556214
16939,331495519,331512622
16940,331530600,331542420
16941,331624995,336471611
16942,336448179,335999430
16943,331556343,336428594
16944,5678249,331638408
16945,331500780,331562138
16946,331504184,331563983
16947,294542673,331541561
16948,124719547,336522349
16949,331563893,331566087
16950,331575732,331575733
16951,331563831,336427720
16952,150322423,331958172
16953,331556215,337256711
16954,337224046,338101570
16955,331521543,331526702
16956,331536013,336721798
16957,5678249,285191746
16958,5678249,337075555
16959,331498714,331536017
16960,336448175,336448034
16961,331563976,363378470
16962,331498610,331521860
16963,331502364,331567233
16964,88250674,331553508
16965,336433312,336434288
16966,331495436,331513083
16967,331564279,363349450
16968,331530776,331557627
16969,331516648,331532069
16970,331492671,331565160
16971,331567157,331567155
16972,331536790,331557627
16973,331542228,331564208
16974,336432746,336432744
16975,331502033,331567157
16976,294699333,331551464
16977,331500271,331568374
16978,331521939,141378824
16979,331531734,331566642
16980,3180883,336474993
16981,331580189,336710594
16982,280094724,331546536
16983,331541751,379049035
16984,5689045,357167388
16985,30620621,331557654
16986,5689045,347312152
16987,331507371,331537524
16988,124720068,336765298
16989,331566422,331566428
16990,331536017,224312733
16991,5689045,265212083
16992,331567211,336472341
16993,331501980,331558868
16994,5689045,334021178
16995,331518596,211957433
16996,331501165,331536046
16997,331563983,337086035
16998,363342191,337185187
16999,5678249,331756645
17000,5678249,150322423
17001,331505217,331530598
17002,331624882,336448034
17003,331529262,331556908
17004,331565821,331565826
17005,331564000,336770198
17006,331496842,331513085
17007,331499459,331536000
17008,331555678,336428594
17009,331532625,331563802
17010,331501980,9408865
17011,331565756,331565821
17012,331545958,331562141
17013,363348354,336483250
17014,255218170,181253368
17015,5678249,253471494
17016,331540016,331563872
17017,336447926,336447923
17018,291338524,88250674
17019,331513076,331536729
17020,5678249,337074222
17021,3180883,117324866
17022,5678249,363348360
17023,331558919,332178859
17024,331500895,331526702
17025,331521860,331539779
17026,331565815,301560937
17027,331521535,331526315
17028,331555674,336465443
17029,331556368,336448023
17030,3180883,345468550
17031,331524152,331547550
17032,5678249,336710597
17033,331530598,331542228
17034,331556214,336465448
17035,331565737,331565741
17036,331537545,363359912
17037,331536065,379049035
17038,331513085,82848520
17039,332329712,332771446
17040,331554523,336729745
17041,331518794,312224550
17042,5678249,208501273
17043,346225848,336765328
17044,331501174,331551410
17045,331536000,363336354
17046,5689045,365909339
17047,336797309,336765709
17048,331497994,331540376
17049,363343007,336471114
17050,331563983,332178859
17051,331496842,119044931
17052,5689045,211294968
17053,258478196,331536009
17054,331555674,300822308
17055,67942313,331542127
17056,363322267,336721775
17057,331491588,331499197
17058,5678249,319827565
17059,331507389,331537545
17060,336434001,332943585
17061,331556354,363436832
17062,5678249,319083925
17063,331513071,331539633
17064,3180883,310365596
17065,331499472,331529032
17066,331566081,333633535
17067,331536729,312749918
17068,5678249,336457210
17069,331565741,331565742
17070,331517818,294699333
17071,5689045,363341720
17072,331500882,331556345
17073,331494847,124719547
17074,331555663,336428583
17075,257230229,331529185
17076,331537443,121695048
17077,331555677,336797309
17078,331554533,335001564
17079,331501980,331529628
17080,331512622,336007408
17081,5678249,319040497
17082,331529203,336448024
17083,331500892,341902123
17084,331491995,331504866
17085,331542501,331565569
17086,331552028,331641310
17087,331563811,336427802
17088,331493436,124719547
17089,331556215,331641648
17090,300820410,331575656
17091,5678249,363344683
17092,5689045,331941174
17093,331565742,331565744
17094,255218170,331625013
17095,5678249,339605716
17096,331537530,336437275
17097,3180883,313135719
17098,331495006,124719547
17099,331496401,331532625
17100,336432744,337089679
17101,304713417,334369644
17102,331553508,331553509
17103,286387802,331526435
17104,331513085,331537514
17105,331541561,331615598
17106,315070177,224312745
17107,119044931,346310275
17108,331566422,332178859
17109,331536779,331967125
17110,363352755,339608137
17111,349046280,336919691
17112,176127022,332771446
17113,331551426,336428588
17114,9408865,331554896
17115,331598938,336716041
17116,331996869,332771446
17117,331537514,363376263
17118,331507891,336714563
17119,331501986,331540016
17120,331556316,336465437
17121,331546707,336500323
17122,346225848,131186096
17123,331513072,124720068
17124,331546978,333312190
17125,331551417,349046280
17126,331536009,312227002
17127,331512046,331543441
17128,331536028,331556210
17129,331500773,258876243
17130,331518854,331641310
17131,379049039,337412683
17132,331504166,331566053
17133,331541541,337213825
17134,331530347,331557627
17135,327985691,331530565
17136,336434288,307922273
17137,331516648,336522349
17138,331566664,363437383
17139,331556166,336428579
17140,331565834,331565839
17141,331492095,331564315
17142,336423815,332943585
17143,300642149,331615598
17144,331505433,331563976
17145,331536790,256690858
17146,331536770,331580351
17147,331537518,332690011
17148,331556231,336470572
17149,3180883,346651480
17150,331526702,301531901
17151,331556705,331556702
17152,331504161,331531105
17153,331517194,331647760
17154,331497998,331547970
17155,336431449,336716041
17156,331500864,331536009
17157,331496842,331513072
17158,331496386,331501165
17159,331521541,331529203
17160,331500882,331536037
17161,331573663,331993953
17162,331566288,331566422
17163,331566613,332178859
17164,331566087,331566089
17165,331555604,336522349
17166,299373730,299373723
17167,272416182,81427364
17168,299917160,185412059
17169,267297477,272173633
17170,299373701,272281390
17171,277797691,299475654
17172,145950209,100508508
17173,272075100,272172164
17174,272518789,272686579
17175,272172137,272330957
17176,272153346,272281909
17177,272285898,130805791
17178,272172102,272172177
17179,272486611,272682560
17180,272089255,272089328
17181,272146063,47719758
17182,272152906,272178928
17183,272268309,272469199
17184,143364820,272431615
17185,272522017,272616340
17186,128963782,272686736
17187,205854860,57167035
17188,272281402,272334215
17189,60868547,295553950
17190,272334245,272419389
17191,272075093,272308053
17192,272698498,272698487
17193,272486764,223785133
17194,272152012,157867839
17195,299373050,272282340
17196,299368669,228937777
17197,272466361,272816694
17198,272431615,272479460
17199,272333983,272333982
17200,140444881,176016321
17201,187795217,144987259
17202,158830674,272483707
17203,273326797,272703931
17204,272089707,272089705
17205,272491070,272695017
17206,272519686,272816694
17207,272069868,272483700
17208,272079444,272688720
17209,272283001,272419313
17210,272308047,272414173
17211,272487663,272282349
17212,272469607,47719758
17213,151968184,272531406
17214,272153856,272469213
17215,194132984,272089663
17216,208760833,272486240
17217,272334221,272419389
17218,272085425,281347754
17219,272078761,272273301
17220,272173633,272468555
17221,272529608,272529604
17222,272698499,272698487
17223,272485269,281366816
17224,272089233,272089236
17225,272988747,272677971
17226,272114044,272172058
17227,272077543,272077542
17228,272308017,272428617
17229,272153910,272153905
17230,272088125,272088124
17231,172595397,142201292
17232,272815974,272677949
17233,272282342,272419313
17234,272308017,272437632
17235,272281384,272281922
17236,272428611,272522050
17237,272141685,272141681
17238,272120322,272189213
17239,272432451,272432056
17240,128921708,272704063
17241,161272157,272746870
17242,272077918,272077923
17243,272701296,272701302
17244,272113641,272172044
17245,272677971,272677949
17246,272152551,272281888
17247,272281412,272334226
17248,299367843,272282340
17249,272145635,272308028
17250,272518775,272695386
17251,272268537,226917434
17252,143520340,272429273
17253,299373301,272282340
17254,299374107,272334231
17255,272271144,272271133
17256,272339014,272339010
17257,272281906,272333983
17258,272141766,272308087
17259,272334226,272419359
17260,272281922,272334245
17261,265565954,272283487
17262,272172058,272172052
17263,272153364,272153353
17264,272334233,272419350
17265,272483352,272696910
17266,158830674,212176786
17267,272700922,272700962
17268,143231072,272485279
17269,272486625,272699937
17270,272522033,272522026
17271,200736661,272681213
17272,272123170,272683418
17273,272488882,272703276
17274,272153426,272153431
17275,272333502,272333461
17276,272522059,272746377
17277,272686573,272686568
17278,272080723,272429273
17279,272308029,272437632
17280,272088174,272088176
17281,272152611,272467027
17282,272089233,272764394
17283,272114034,272172135
17284,272178940,140444881
17285,273142168,272153369
17286,272281390,272281906
17287,272077842,183381254
17288,272284705,272432056
17289,272485274,272682560
17290,272146466,272273230
17291,272473426,272747208
17292,140444881,145950209
17293,215977563,151968184
17294,272075115,272466351
17295,272432446,272432056
17296,272172169,272678973
17297,272484345,272699937
17298,100508508,272416240
17299,272466375,272616371
17300,272334238,272419394
17301,299475619,272285066
17302,272281383,272333982
17303,272721373,272700905
17304,272100191,277807108
17305,272145560,296926618
17306,299374289,272815971
17307,272281909,272483611
17308,272815971,272677949
17309,272490236,281347729
17310,158931472,226917434
17311,272334233,272419271
17312,272271133,248481188
17313,272414173,272466347
17314,272428590,272428588
17315,281220993,273681722
17316,272334240,272419344
17317,272075668,143032105
17318,142232478,182838172
17319,272339001,272428601
17320,272152603,272152600
17321,212176786,272178940
17322,272333461,272695017
17323,299368253,272081367
17324,299373723,272282340
17325,187795217,272695386
17326,272075089,272273231
17327,272307990,143032105
17328,272192208,272616029
17329,272334215,272529604
17330,299373746,272153385
17331,128963782,272492101
17332,131498738,157663159
17333,272088124,277008696
17334,66502079,272483707
17335,255464693,272703332
17336,274610656,299368178
17337,272141232,272264552
17338,272152627,272683308
17339,272080278,272417325
17340,299375312,272486240
17341,272487101,161272351
17342,272152551,272531754
17343,272145560,272145556
17344,272700919,272700916
17345,272172102,272172099
17346,272268527,272268525
17347,272281357,150215280
17348,272463957,272681172
17349,272339010,272428611
17350,272308067,272461148
17351,186560397,272281909
17352,272089672,194986792
17353,272334316,272419415
17354,272077947,272152627
17355,142338107,199597768
17356,299475637,299475639
17357,272146015,272307992
17358,272100191,281347754
17359,272469199,272683418
17360,272431615,272431603
17361,272281386,272334231
17362,158830674,272145556
17363,121140190,190253005
17364,272339034,272816694
17365,272281571,272281922
17366,272419344,272486566
17367,198955750,272077918
17368,272282349,272282344
17369,20249685,272522046
17370,272270188,272529604
17371,272077542,181351235
17372,272282344,272334221
17373,145214223,272492101
17374,272432056,272529604
17375,272486758,272706254
17376,161272157,272683424
17377,272078761,272764394
17378,272192278,272192205
17379,272700962,272700965
17380,272308080,272428617
17381,200393347,272282484
17382,296926618,299475637
17383,272490679,272695017
17384,272089229,272486240
17385,272273597,266712227
17386,272308011,272616029
17387,186560397,272319851
17388,272486603,272282349
17389,272319851,272432056
17390,272146464,272307995
17391,272153449,272153448
17392,272416315,272475962
17393,272521500,272746515
17394,272089680,272815971
17395,272429368,277797691
17396,272330539,272416182
17397,272466351,272466350
17398,272114123,272172102
17399,272466342,272614759
17400,272429273,272459782
17401,272088195,272683430
17402,272680547,272680545
17403,272172165,272308019
17404,272334209,272682570
17405,272079451,272192596
17406,272333983,272334245
17407,143818879,272333665
17408,272284462,272154365
17409,272486630,272929029
17410,272141685,272172165
17411,161272141,107187235
17412,272483702,272700930
17413,295553950,148842713
17414,272430247,272627977
17415,272521062,272616071
17416,272419394,272485276
17417,272746376,272616874
17418,272419313,272432056
17419,272178940,272467027
17420,272677943,272677997
17421,272677997,272678015
17422,272089705,272506100
17423,272430247,272686579
17424,289228146,274610656
17425,272088797,272089663
17426,272141354,157663159
17427,272141671,272141668
17428,272153385,272334245
17429,272437632,272522889
17430,272192177,272191890
17431,272308093,272746377
17432,272462682,272746376
17433,163799914,272416182
17434,272701748,161272379
17435,272419415,272487115
17436,161272123,11242390
17437,272153905,272488592
17438,274167903,272486240
17439,272100307,277807108
17440,272479460,272703332
17441,272172040,272521478
17442,272338978,272429272
17443,272486587,272486582
17444,100508508,158931472
17445,272429278,272520154
17446,272327129,272536826
17447,272088169,186165995
17448,272419611,272488882
17449,272695210,272695017
17450,272088165,272152586
17451,272429272,272747918
17452,272077932,69997426
17453,302989428,184486729
17454,151823513,281347729
17455,272520162,272746376
17456,272114060,272471446
17457,272472659,281347729
17458,272088740,272088734
17459,272281390,272281386
17460,272282684,272334212
17461,272088195,186560397
17462,90449716,146122794
17463,272285937,272529604
17464,272153864,272419436
17465,299367843,272281390
17466,272701744,272701748
17467,272339023,272700341
17468,277807628,277807108
17469,65990086,160537610
17470,272089680,272153905
17471,299475620,299475624
17472,272282027,272334240
17473,272152605,272152611
17474,272074639,272466324
17475,272493892,135397344
17476,299475457,149644572
17477,70014851,228593708
17478,181351235,272077842
17479,272339010,272616071
17480,142338107,143068075
17481,299374107,272282340
17482,272680578,272616460
17483,272089663,272178928
17484,299375000,272154357
17485,157783713,282983439
17486,161272141,272416182
17487,272154359,272471487
17488,272172160,272428625
17489,272141686,272615640
17490,272334324,11242565
17491,272153351,272153346
17492,272703332,272703329
17493,151968184,161272157
17494,272281922,272334233
17495,28971087,272154357
17496,272152906,272152627
17497,272178940,176016321
17498,272428650,204416892
17499,272080761,272745828
17500,194986792,265565954
17501,272282477,272338984
17502,272307992,272616029
17503,272281405,272281402
17504,272488551,272698912
17505,272114123,272192205
17506,272522564,272678973
17507,158830674,128921708
17508,272268530,272521458
17509,272283459,272419611
17510,141325189,273558368
17511,183381254,272077844
17512,144987259,142338107
17513,272114038,272141232
17514,272521464,272651350
17515,272077853,247487089
17516,156602298,281347729
17517,272145106,272467027
17518,272172164,272172160
17519,272123686,272189213
17520,272088176,272088921
17521,272077462,27001252
17522,272172173,272308022
17523,272114047,272114044
17524,66502079,272334245
17525,272522554,272616363
17526,272529611,272529604
17527,272114075,272192205
17528,272090697,272695017
17529,142338107,272698487
17530,272419350,272682560
17531,272536820,185412059
17532,272077926,272077928
17533,272416198,272416182
17534,272536826,262230857
17535,272282010,272472261
17536,143818879,272704063
17537,272428919,272460088
17538,272076075,208760833
17539,272282675,272282678
17540,272536648,272706663
17541,272088921,272088928
17542,272114047,272154365
17543,150215280,272697385
17544,272276491,165732703
17545,272522880,272616864
17546,272077869,272077870
17547,272178940,172595397
17548,272281571,272281412
17549,272189213,178312060
17550,272268537,272816694
17551,272282340,272334238
17552,272432066,272432056
17553,272522017,272614732
17554,272281888,272484345
17555,272487108,272487112
17556,160537610,272520166
17557,272282338,272333983
17558,145950209,272469199
17559,146021334,272339034
17560,272331457,272437632
17561,272146487,273147645
17562,272339042,272416492
17563,277373532,272683595
17564,272327153,272327151
17565,178312060,272339840
17566,272089221,272178940
17567,272483710,272682560
17568,290376000,272164771
17569,272088928,272089233
17570,277798486,272698498
17571,158931472,272339023
17572,57167035,299475614
17573,272419359,272483337
17574,272683595,272683593
17575,182838172,272695386
17576,272415682,272704063
17577,272483937,272683319
17578,272088797,272088794
17579,272153382,272281922
17580,272114107,272178923
17581,143818879,272308171
17582,272333982,272419355
17583,272178932,272178923
17584,299475614,277373532
17585,272282338,272334238
17586,27321306,161272159
17587,228937777,137959150
17588,272428631,272816694
17589,299373703,272282340
17590,272327151,272536648
17591,272419455,272488578
17592,272308622,273147645
17593,272282445,272333665
17594,272270756,272473426
17595,272154365,272154359
17596,272282484,272282671
17597,280252645,272077543
17598,272416492,272522889
17599,11242390,272339840
17600,272483710,272706254
17601,272308052,272437632
17602,148334501,272154365
17603,272114064,272114060
17604,247486727,272932861
17605,272486232,272700919
17606,272153367,272281906
17607,272146487,272473426
17608,155114148,281347729
17609,272077923,272077926
17610,272501089,281347729
17611,272153341,272153337
17612,272429368,272429367
17613,272178940,272338984
17614,272089229,272089226
17615,272154365,272431603
17616,150351759,150351767
17617,272467027,272686579
17618,161272351,272487108
17619,272282350,272419313
17620,226917434,187795217
17621,255951543,272479492
17622,272468555,200736661
17623,272483337,272682560
17624,272153346,272677974
17625,272683595,299475619
17626,272308093,272429281
17627,272081367,208760833
17628,272484941,272682560
17629,299376232,272153385
17630,145231654,272416198
17631,272141668,272616029
17632,272089328,272089626
17633,272077850,272077853
17634,272677949,272677943
17635,145661456,272616036
17636,272114079,272146464
17637,187795217,272686579
17638,104761076,277807108
17639,272522037,272615236
17640,272701306,272701744
17641,272682920,199597768
17642,190253005,70014851
17643,272268534,272522900
17644,272429273,272429272
17645,143818879,100508508
17646,272112305,272475963
17647,144477009,74936005
17648,272153291,272411377
17649,272413470,272522037
17650,272153298,272153291
17651,272076075,128921708
17652,272419389,272486611
17653,140444881,272178923
17654,272089626,272089631
17655,272076075,272178940
17656,146019234,272075111
17657,272178931,272178923
17658,128963782,272768479
17659,162341820,281347729
17660,272153450,272281357
17661,272308022,272428919
17662,272521470,272759903
17663,272171202,272338984
17664,146018095,272308047
17665,272417325,166673737
17666,272419271,272484941
17667,272338996,272338984
17668,272432438,272432056
17669,272483707,272483704
17670,272487112,272646157
17671,272462686,272462682
17672,186411818,272521058
17673,272522906,272683498
17674,144987259,272678015
17675,272073816,272192208
17676,272536651,272536648
17677,11242565,272419374
17678,272419289,187795217
17679,272330539,165732703
17680,272438011,272438002
17681,272079451,272428590
17682,272282028,272282027
17683,150486853,144477009
17684,272270756,272764394
17685,272178940,272178923
17686,272153448,272282439
17687,272175865,277807108
17688,272123170,272327143
17689,272153431,272282477
17690,158830674,272704063
17691,272285066,290376000
17692,272282671,272282675
17693,272428588,272522560
17694,272172114,272192205
17695,272486603,272486600
17696,272522880,272680589
17697,272141375,272175412
17698,272141686,272680587
17699,272089236,272089240
17700,282983439,272152603
17701,272152580,272319851
17702,272152580,272282989
17703,272178929,272178923
17704,272521487,272616363
17705,272332155,272464543
17706,272114048,272172183
17707,272178928,272178923
17708,272308075,272462667
17709,272334212,272334209
17710,93086831,272429369
17711,247487418,272077850
17712,272334255,272419359
17713,272091191,272155274
17714,272076075,272486240
17715,136272459,272077869
17716,272486572,272486764
17717,272156069,272416182
17718,272273312,272970241
17719,272327144,272537341
17720,272080720,272268534
17721,272483611,272721373
17722,272153910,272178928
17723,272120322,272333461
17724,272483704,272699944
17725,272153461,272282350
17726,272089705,272283470
17727,272334221,272419355
17728,223785133,272487101
17729,272746116,143569481
17730,272155274,272970241
17731,272282439,272483352
17732,272416107,272415682
17733,272264552,272414169
17734,151968184,272310664
17735,56150289,272437996
17736,272307995,145661456
17737,272080763,272080761
17738,272521470,272616450
17739,272419455,272472678
17740,299373301,272281571
17741,299475792,10000510
17742,272282010,176016321
17743,272698491,272698487
17744,272172135,272172130
17745,272460087,272615967
17746,272172190,272437632
17747,272466361,145610434
17748,66502079,272076075
17749,272282445,272483702
17750,272153337,272282027
17751,272270760,272270756
17752,272462671,272680597
17753,272283926,272680543
17754,272520166,272746734
17755,272140898,146018095
17756,272308019,272338981
17757,272281888,90520243
17758,272077870,191807592
17759,272419308,272486630
17760,272141672,272141668
17761,299373746,272282349
17762,272429280,272429278
17763,272282027,272485274
17764,272521485,272521478
17765,272100307,281347754
17766,248481190,231044088
17767,272339042,272521464
17768,272153337,272334240
17769,268209616,299475620
17770,272488568,272951140
17771,272089321,272153351
17772,272148434,272153450
17773,272479495,272479492
17774,272332562,184486729
17775,272483711,272483710
17776,272746115,143569481
17777,272281383,272483937
17778,272475963,272475962
17779,272113632,272192278
17780,272273207,272339042
17781,272089221,272148434
17782,272075111,272438011
17783,272081367,299368254
17784,299373730,272282340
17785,272522894,272616874
17786,272172044,272172040
17787,272082158,277807108
17788,272437996,272437632
17789,272153870,272153864
17790,272096174,277807108
17791,143818879,274513751
17792,272089240,272969629
17793,299475639,272429368
17794,274051854,272192278
17795,272114092,272141696
17796,272332169,272682825
17797,299373701,272282340
17798,80157737,150486853
17799,272462671,272706356
17800,272148434,272148432
17801,272172111,272273207
17802,90464855,272521058
17803,272154357,143364820
17804,272419460,272703329
17805,272173627,272706663
17806,272082154,281347754
17807,272152611,272152618
17808,182838172,226917434
17809,272152586,272152580
17810,272419374,272485279
17811,148842713,247486727
17812,200764120,272339009
17813,299475624,272145560
17814,272680578,146111917
17815,272089653,272153864
17816,272419355,272485274
17817,152058261,272153298
17818,208760833,272531751
17819,272096174,281347754
17820,272281412,272334231
17821,272192205,272268537
17822,272172052,272466342
17823,272338984,167725415
17824,212176786,272339023
17825,272339840,272536820
17826,272113656,272113650
17827,283312451,272153870
17828,272069868,272649481
17829,66502079,272680555
17830,272082158,272476853
17831,272332157,272332155
17832,272079446,272172114
17833,272077847,247487418
17834,272428634,272522059
17835,272333478,272333461
17836,272114114,90464855
17837,272282340,272282338
17838,178327770,272114107
17839,272122212,272189213
17840,272483704,272747208
17841,272141690,272308011
17842,299368254,299368669
17843,272172058,272192205
17844,272285066,272285064
17845,272460088,272616860
17846,272113650,272276896
17847,299374289,277798486
17848,272334238,272485276
17849,272417325,272703220
17850,272152542,272283001
17851,272438002,272680589
17852,272646157,272700922
17853,272334209,272419289
17854,272471419,272816694
17855,272192596,272192205
17856,272308087,272338978
17857,272520154,274050815
17858,144668665,272419460
17859,272172144,272172137
17860,272088794,143231072
17861,272700965,113408226
17862,272152600,151968184
17863,272153450,272969629
17864,272327143,11242390
17865,272172117,272614740
17866,272298821,272428631
17867,161272159,272698163
17868,184486729,199597768
17869,272282678,272282684
17870,272701302,272701306
17871,277372525,277807108
17872,156243764,272333461
17873,272110251,272154357
17874,135533108,185412059
17875,272173633,272173627
17876,272486587,272282349
17877,140444881,272469226
17878,272153385,272153382
17879,272428617,272462671
17880,204416892,272746614
17881,272025693,272703332
17882,272338996,272485874
17883,272089200,272152551
17884,272141673,272268537
17885,272428631,272520162
17886,272471487,272681172
17887,272154359,144668665
17888,272932861,121140190
17889,299919232,144668665
17890,272697475,272951140
17891,273558368,205854860
17892,272411380,272768479
17893,272281386,272334240
17894,272080830,272270756
17895,272493892,272154357
17896,272114111,272114110
17897,158931472,176016107
17898,191807592,141325189
17899,272078777,272529604
17900,272172044,272192205
17901,272152600,272152605
17902,272308080,272339001
17903,66502079,130791703
17904,272172137,272339010
17905,272411377,178179204
17906,272089653,272678613
17907,272307990,272616029
17908,272088190,272153440
17909,199597768,80157737
17910,272152618,272153426
17911,272281384,272281383
17912,161272157,182838172
17913,93086831,272465918
17914,215977563,272469587
17915,272683424,272683418
17916,272414169,272522050
17917,272266534,272266533
17918,272172114,272172111
17919,299368178,280252645
17920,272172183,272308075
17921,272114110,272172137
17922,272074223,272531781
17923,272483711,272282349
17924,262230857,272706663
17925,272700905,272574830
17926,272089240,272089241
17927,208760833,212176786
17928,272332562,272686568
17929,272339009,65990086
17930,272486240,272486232
17931,272429281,272466335
17932,272428607,272462682
17933,272089631,272768479
17934,272153367,272282338
17935,272488578,272702740
17936,272080726,272080723
17937,272153905,272319851
17938,272079444,272079440
17939,272459782,272747891
17940,272089241,272089255
17941,137959150,198955750
17942,272471446,272616108
17943,272333665,272700951
17944,272419289,272486572
17945,272152012,299917160
17946,272088760,272152542
17947,272419350,272536630
17948,228593708,184267733
17949,272334245,272419271
17950,90455525,272267032
17951,272308053,272308052
17952,161473006,272089221
17953,272428601,272460088
17954,299376232,272282349
17955,272334640,272419455
